Brand,Product,What it is,what is product used for,If you want to know more,Ingredients,Item Link
Algenist,Multi-Perfecting Detoxifying Exfoliator,A clay-based oil-free exfoliator formulated with Algal Earth to exfoliate and detoxify skin remove impurities and visibly refine pores.,[],[],"-Alguronic Acid: Support skin’s cell renewal processes and supports elastin synthesis.,-Salicylic Acid: Exfoliates dead skin cells and unclogs pores.,-Oligosaccharides: Tighten and strengthen pore walls to minimize enlarged pores.,-Beet Root Extract: Provides hydration and skin nourishment.,,Water, Caprylic/Capric Triglyceride, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Butylene Glycol, Squalane, Algae Exopolysaccharides, Salix Nigra (Willow) Bark Extract, Salicylic Acid, Hibiscus Sabdariffa Flower Extract, Lens Esculenta (Lentil) Seed Extract, Glycerin, Beta Vulgaris (Beet) Root Extract, Rosa Multiflora Fruit Extract, Glycine Soja (Soybean) Extract, Sorbitan Isostearate, Dimethicone, Hydrolyzed Corn Starch, Silica, Caprylyl Glycol, Polysorbate 60, Potassium Sorbate, Ethylhexylglycerin, Mica, Dimethicone/PEG-10/15 Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Disodium EDTA, Sodium Benzoate, 3-Methyl-4-(2,6,6-trimethyl-2-cyclohexene-1-yl)-3-butene-2-one, Phenoxyethanol, Chlorophenesin, Fragrance.",https://www.sephora.com/product/multi-perfecting-detoxifying-exfoliator-P377376?icid2=products%20grid:p377376:product
Algenist,GENIUS Ultimate Anti-Aging Bi-Phase Peel,['A bi-phase formula that combines the powerful effects of a peel with the nourishing benefits of microalgae oil to leave skin feeling soothed and deeply conditioned.  '],[],[],"-Alguronic Acid: Patented regenerative compound produced from microalgae and proven in scientific testing to improve the appearance of firmness which results in more toned and younger-looking skin.,-Microalgae Oil: Clinically proven to keep the skin hydrated five times longer than untreated skin over a 24-hour period.,-Glycolic Acid: Exfoliates the skin.,-Shikimic Acid: Conditions and exfoliates the skin.,,Water, Isohexadecane, Glycolic Acid, Chlorella Protothecoides Oil, Olea Europaea (Olive) Fruit Oil, Sodium Hydroxide, Butylene Glycol, Glycerin, Algae Exopolysaccharides, Shikimic Acid, Menthyl Ethylamido Oxalate, Salicylic Acid, Plukenetia Volubilis Seed Oil, Niacinamide, Pentylene Glycol, Dextrin, Polydextrose, Algae Extract, Sorbitol, Oleyl Alcohol, Propanediol, Crithmum Maritimum Extract, Amylopectin, Phenoxyethanol, Benzyl Alcohol, Disodium EDTA-Copper, Haematococcus Pluvialis Extract, Potassium Sorbate, Zanthoxylum Bungeanum Fruit Extract, Disodium EDTA, Caprylic/Capric Triglyceride, Hydrogenated Vegetable Oil, Passiflora Incarnata Flower Extract, Oenothera Rosea Extract, Sea Water Extract, Tocopherol, Sodium Benzoate, Fragrance.",https://www.sephora.com/product/genius-ultimate-anti-aging-bi-phase-peel-P395113?icid2=products%20grid:p395113:product
Algenist,REVEAL Color Correcting Radiant Primer,An advanced tinted primer that incorporates Algenist’s newest biotech discoveries including algacorrecting complex alguronic acid and microalgae oil.,[],[],"['Water, Dodecane, Hexyl Laurate, Triethylhexanoin, Steareth-2, Mannitol, Steareth-21, Butylene Glycol, Glyceryl Stearate, Glycerin, Sorbitan Sesquioleate, Chlorella Protothecoides Oil, Algae Exopolysaccharides, Pongamia Glabra Seed Oil, Dunaliella Salina Extract, Haematococcus Pluvialis Extract, Halidrys Siliquosa Extract, Chondrus Crispus Extract, Aphanizomenon Flos-Aquae Extract, Algae Extract, Phaeodactylum Tricornutum Extract, Lysine, Olea Europaea (Olive) Fruit Oil, Tocopheryl Acetate, Evodia Rutaecarpa Fruit Extract, Magnesium Chloride, Hydrogenated Starch Hydrolysate, Cellulose, Dimethicone, Carbomer, Hydrogenated Lecithin, Polymethyl Methacrylate, Sodium Hydroxide, BHT, Disodium EDTA, Propanediol, Arginine PCA, Hydroxypropyl Methylcellulose, Citric Acid, Aluminum Hydroxide, Zinc Chloride, Galactoarabinan, Potassium Chloride, Sodium Chloride, Sodium Benzoate, Potassium Sorbate, Dehydroacetic Acid, Benzyl Alcohol, Phenoxyethanol, Beta-Carotene (CI 40800), Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).']",https://www.sephora.com/product/reveal-color-correcting-radiant-primer-P406543?icid2=products%20grid:p406543:product
Algenist,ELEVATE Firming & Lifting Contouring Eye Cream,['A powerful sculpting eye cream that instantly restores essential moisture to the skin around the eyes and works to visibly lift the delicate eye area.   '],['- Loss of firmness and elasticity- Dark circles- Puffiness'], This nourishing eye cream provides the ultimate sculpting and firming effect to visibly transform the delicate eye area. Alguronic acid—a patented compound produced from microalgae—and propeptide3—a unique and powerful complex of functional proteins and active peptides—combine to help hydrate the area around the eyes visibly lift the upper eyelid and visibly strengthen skin density and elasticity. Gold works as a delivery system to increase the potency and efficacy for polypeptides. These extremely effective antiaging polypeptides act as collagen boosters to significantly reduce the appearance of wrinkles. Optical diffusers blur imperfections and brighten the eye area for a smooth and youthful look.   ,"-Alguronic Acid: Reduces the appearance of fine lines and wrinkles, as well as brightens the overall appearance of skin.,-ProPeptide3: Helps repair the look of aging skin and loss of firmness.,-Gold: Works as a delivery system to increase the potency and efficacy for polypeptides; acts as collagen boosters to significantly reduce the appearance of wrinkles.,-Radiance Technology: Helps highlight and brighten the skin providing a luminous and radiant complexion.,,Water, Glycerin, Isostearyl Neopentanoate, Butylene Glycol, Butyrospermum Parkii (Shea) Butter, Dimethicone, Sorbitan Stearate, Pentylene Glycol, Cetearyl Alcohol, Cetyl Alcohol, Di-C12-15 Alkyl Fumarate, Glyceryl Stearate, Neopentyl Glycol Diheptanoate, PEG-100 Stearate, Algae Exopolysaccharides, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Arginine/Lysine Polypeptide, Hydrolyzed Rice Protein, Hydrolyzed Lupine Protein, Acetyl Dipeptide-1 Cetyl Ester, Albizia Julibrissin Bark Extract, Sigesbeckia Orientalis Extract, Gold, Caffeine, Medicago Sativa (Alfalfa) Extract, Chamomilla Recutita (Matricaria) Extract, Adenosine, Silica, Citrullus Lanatus (Watermelon) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Aminomethyl Propanol, Synthetic Fluorphlogopite, Polymethylsilsesquioxane, Sodium Stearoyl Glutamate, Sorbitan Laurate, Hydroxyethylcellulose, Carbomer, Siloxanetriol Alginate, Acetyl Hydroxyproline, Polysorbate 20, Sodium PCA, Sorbic Acid, Sodium Lactate, Disodium EDTA, Tin Oxide, Ethylhexylglycerin, Sodium Benzoate, Chlorphenesin, Caprylyl Glycol, Phenoxyethanol, Titanium Dioxide (CI 77891).",https://www.sephora.com/product/elevate-firming-lifting-contouring-eye-cream-P410809?icid2=products%20grid:p410809:product
Algenist,Regenerative Anti-Aging Moisturizer,[],[],[],"-Alguronic Acid: Increases cell regeneration and elastin synthesis.,-Vitamin C: Boosts radiance and reduces wrinkles.,-Apple Cell Extract: Delays cell aging and stimulates cell regeneration and repair.,,Water/Eau (Aqua), Caprylic/Capric Triglyceride, Butylene Glycol, Dimethicone, Pentylene Glycol, Butyrospermum Parkii (Shea) Butter, Sorbitan Stearate, Glycerin, Glyceryl Stearate, PEG-100 Stearate, Limnanthes Alba (Meadowfoam) Seed Oil, DI-C12-15 Alkyl Fumarate, Algae Exopolysaccharides, Malus Domestica Fruit (Apple) Cell Culture Extract, Bambusa Vulgaris (Bamboo) Leaf/Stem Extract, Tetrapeptide-21, Pisum Sativum (Pea) Extract, Enantia Chlorantha Bark Extract, Alaria Esculenta Extract, Sodium Ascorbyl Phosphate, Biotin, Glucosamine HCL, Eucalyptus Globulus Leaf Oil, Ergothioneine, Oleanolic Acid, Cetyl Alcohol, Dimethicone/PEG-10/15 Crosspolymer, Stearic Acid, Carbomer, Xanthan Gum, Lecithin, Mannitol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Disodium EDTA, Caprylyl Glycol, Ethylhexylglycerin, Aminomethyl Propanol, Hexylene Glycol, Phenoxyethanol.",https://www.sephora.com/product/regenerative-anti-aging-moisturizer-P282935?icid2=products%20grid:p282935:product
Algenist,Purifying & Replenishing Cleanser,A gentle daily multitasking cleanser that removes makeup and purifies skin in one easy step.,[],[],"-Chamomile and Cucumber extract: Soothe skin.,-Microalgae Oil: Replenishes essential moisture and nourishes.,-Vitamin B: Conditions and moisturizes.,,Water, Sodium C14-16 Olefin Sulfonate, Coco-Glucoside, Sodium Lauroamphoacetate, Glycerin, Glycol Distearate, Algae Exopolysaccharides, Chlorella Protothecoides Oil, Sodium Ascorbyl Phosphate, Chamomilla Recutita (Matricaria) Flower Extract, Camellia Oleifera Leaf Extract, Cucumis Sativus (Cucumber) Fruit Extract, Tocopheryl Acetate, Niacinamide, Panthenol, Styrene/Acrylates Copolymer, PEG-12 Dimethicone, PEG-12, PEG-12 Monoallyl Ether, Sodium PCA, Calcium Pantothenate, Pyridoxine HCL, Silica, Maltodextrin, Ethylhexylglycerin, Sodium Starch Octenylsuccinate, Hexylene Glycol, Caprylyl Glycol, Citrus Tangerina (Tangerine) Peel Oil, Citric Acid, Phenoxyethanol, Limonene.",https://www.sephora.com/product/purifying-replenishing-cleanser-P387415?icid2=products%20grid:p387415:product
Algenist,GENIUS Ultimate Anti-Aging Melting Cleanser,A unique luxurious melting cleanser that gently dissolves all traces of makeup removes impurities and improves skin’s radiance. ,[],[],"-Alguronic Acid: Improves the appearance of firmness which results in more toned and younger-looking skin.,-Microalgae Oil: Keeps the skin hydrated five times longer than untreated skin over a 24-hour period.,-Bilberry Seed, Avocado, and Olive Oils: Soften and nourish the skin.,,C12-15 Alkyl Benzoate, Ethylhexyl Palmitate, Caprylic/Capric Triglyceride, Glycerin, Water (Aqua), Sucrose Laurate, Olea Europaea (Olive) Fruit Oil, Persea Gratissima (Avocado) Oil, Chlorella Protothecoides Oil, Algae Exopolysaccharides, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Vaccinium Myrtillus Seed Oil, Retinyl Palmitate, Tocopheryl Acetate, Caprylyl Glycol, Chlorphenesin, Phenoxyethanol, Fragrance (Parfum), Benzyl Benzoate, Chromium Oxide Greens (CI 77288).",https://www.sephora.com/product/genius-ultimate-anti-aging-melting-cleanser-P388200?icid2=products%20grid:p388200:product
Algenist,Splash Hydrating Setting Mist,['A hydrating serum in a mist.'],['- Dryness- Dullness and uneven texture'],This weightless hydrating serum in a setting mist creates visibly refreshed skin and longer lasting luminous makeup. Mineral-enriched sea water combine with algalyte complex and alguronic acid  to intensely hydrate and lock in moisture for a more youthful-looking complexion. A unique second skin matrix helps to form a protective seamless layer to help seal in hydration and set makeup. Skin is visibly replenished and radiant.,"-Alguronic Acid: Patented regenerative compound produced from microalgae and proven in scientific testing to improve the appearance of firmness which results in more toned and younger looking skin.,-Algalyte Complex: Provides long-lasting skin moisturization and replenishes dehydrated skin.,-Second Skin Matrix: Provides a protective seal on skin's surface and helps set makeup for long-term wear.,-Seawater: Mineral-enriched water to help maintain the balance of the skin barrier function, regulating its water content.,,Water, Pentylene Glycol, Parachlorella Beijerinckii Exopolysaccharides, Codium Fragile Extract, Coccoloba Uvifera Fruit Extract, Porphyridium Cruentum Extract, Nannochloropsis Oculata Extract, Enteromorpha Compressa Extract, Pullulan, Sea Water (Maris Aqua), Citrullus Lanatus (Watermelon) Fruit Extract, PEG-40 Hydrogenated Castor Oil, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Magnesium Aspartate, Zinc Gluconate, Copper Gluconate, Adenosine, Sodium Lactate, Biosaccharide Gum-4, Butylene Glycol, Sodium PCA, Glycerin, Propanediol, Ethylhexylglycerin, Hexylene Glycol, Caprylyl Glycol, Potassium Sorbate, Sodium Benzoate, Chlorphenesin, Phenoxyethanol, Fragrance.",https://www.sephora.com/product/splash-hydrating-setting-mist-P416103?icid2=products%20grid:p416103:product
Algenist,Algae Brightening Mask,A luxurious professional-grade mask that harnesses a rich composition of both micro and macro algae.,[],[],"-Alguronic Acid,-Brown Algae,-Blue Green Algae Silt,-Whole Algae and Algae Extract,,Water, Kaolin, Bentonite, Ilite, Macrocystis Pyrifera Extract, Caprylic/Capric Triglyceride, Titanium Dioxide (CI 77891), Glycerin, Cetyl Alcohol, Isopropyl Isostearate, Silt, Cetearyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, Butylene Glycol, Sorbitan Stearate, Algae Exopolysaccharides, Algae Extract, Alaria Esculenta Extract, Haematococcus Pluvialis Extract, Sea Water, Salicylic Acid, Lactic Acid, Glucosamine HCl, Saccharomyces Cerevisiae Extract, Saccharum Officinarum (Sugar Cane) Extract, Camellia Oleifera Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Cucumis Sativus (Cucumber) Fruit Extract, Citrus Medica Limonum (Lemon) Fruit Extract, Citrus Aurantium (Orange) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Caprylyl Glycol, Hydrogenated Lecithin, Hexylene Glycol, Ethylhexylglycerin, Sodium Hydroxide, Urea, PEG-12 Dimethicone, Sodium Benzoate, Potassium Sorbate, Disodium EDTA, Phenoxyethanol, Fragrance, Chromium Oxide Green.",https://www.sephora.com/product/algae-brightening-mask-P385331?icid2=products%20grid:p385331:product
Algenist,Genius White Brightening Gentle Cleanser,A gentle cleanser to hydrate refresh soften and visibly brighten skin.,[],[],"-Patented Alguronic Acid: Reduces the appearance of fine lines and wrinkles.,-AlgaBright Complex: Visibly brightens and evens out skin tone.,-Botanical Extract Complex from Japan (Japanese Camellia, Chnpi Extract, and Shekwasha Extract): Reduces melanin production and offers antioxidant benefits.,-Ascorbyl Glucoside: Visibly brightens skin tone.,,Water, SodiumCocoyl Isethionate, Sodium Methyl Cocoyl Taurate, Glyceryl Stearate SE, Glycerin, Stearyl Alcohol, Hydrogenated CoconutAcid, Myristic Acid, Sodium Isethionate, Algae Exopolysaccharides, Ascorbyl Glucoside, Niacinamide, Camellia Japonica Seed Extract, Sodium Chloride, Xanthan Gum, Disodium EDTA, Potassium Sorbate, Algae Extract, Caprylyl Glycol, Butylene Glycol, Tocopheryl Acetate, Citrus Aurantium Tachibana Peel Extract, Citrus Depressa Peel Extract, Chlorphenesin, Phenoxyethanol, Fragrance.",https://www.sephora.com/product/genius-white-brightening-gentle-cleanser-P393646?icid2=products%20grid:p393646:product
Algenist,REVEAL Color Correcting Eye Serum Concealer, A long-lasting buildable serum concealer formulated to visibly smooth the eye area and cover dark circles and imperfections with a satin radiant-looking finish.    ,['- Dark circles - Fine lines and wrinkles    '], This unique formula targets specific color concerns while concealing dark circles and visibly brightening the eye area. AlgaCorrecting complex—with unique microalgae and pigments—color corrects and treats the appearance of dull uneven skintone. Alguronic acid and microalgae oil which are patented regenerative compounds produced from micro-algae work in synergy to refine the appearance of fine lines and wrinkles to provide a youthful-looking appearance. ,"-Alguronic Acid: Reduce the appearance of fine lines and wrinkles, as well as brighten the overall appearance of skin.,-AlgaCorrecting Complex: Treat the main concerns of uneven skin by soothing, brightening, and neutralizing the skin tone.,-Microalgae Oil: Proven in scientific testing to improve the appearance of firmness which results in more toned and smoother-looking skin.,,Water, C12-15 Alkyl Benzoate, Talc, Glycerin, VP/Hexadecene Copolymer, Trimethylsiloxysilicate, Cetyl Dimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Sorbitan Sesquioleate, Titanium Dioxide, Dimethicone, Synthetic Fluorphlogopite, Isododecane, Boron Nitride, Parachlorella Beijerinckii Exopolysaccharides, Chlorella Protothecoides Oil, Chondrus Crispus Extract, Dunaliella Salina Extract, Haematococcus Pluvialis Extract, Aphanizomenon Flos-Aquae Extract, Halidrys Siliquosa Extract, Olea Europaea Fruit Oil, Pongamia Glabra Seed Oil, Tocopheryl Acetate, Sodium Hyaluronate, Palmitoyl Pentapeptide-4, Carbomer, Hydrogenated Starch Hydrolysate, Polysorbate 20, Silica, Citric Acid, Acrylates/ Polytrimethylsiloxymethacrylate Copolymer, Disteardimonium Hectorite, Sodium Chloride, Hydrogen Dimethicone, Aluminum Hydroxide, Triethoxycaprylylsilane, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Disodium EDTA, Butylene Glycol, Sodium Dehydroacetate, Potassium Sorbate, Benzyl Alcohol, Sodium Benzoate, Phenoxyethanol, Fragrance, Butylphenyl Methylpropional, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Limonene, Beta-Carotene (CI 40800), Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).",https://www.sephora.com/product/reveal-color-correcting-eye-serum-concealer-P411931?icid2=products%20grid:p411931:product
Algenist,REVEAL Concentrated Luminizing Drops,['A multi-use featherweight drop formula which can be used alone for an enhanced highlighting effect or added to your favorite beauty products to impart a radiant glow.'],['- Dullness and uneven skin tone- Fine lines and wrinkles'], This lightweight serum highlighter captures and diffuses light for a soft-focus illuminated radiance. Algacorrecting Complex color corrects and targets uneven skin tone while ultra-fine luminous pearls impart a subtle radiant glow. It is available in three shades that highlight targeted areas with a gold pink or silver glow. ,"-Alguronic Acid: Patented compound to reduce the appearance of fine lines and wrinkles, as well as brighten the overall appearance of skin.,-Algacorrecting Complex: Targets the main concerns of uneven skin by soothing, brightening, and neutralizing the appearance of skin tone.,,Water, Dimethicone, Mica, PEG-10 Dimethicone, Nylon-12, Glycerin, Isododecane, Ethylene Brassylate, Cetyl PEG/PPG-10/1 Dimethicone, Chlorella Protothecoides Oil, Parachlorella Beijerinckii Exopolysaccharides, Chondrus Crispus Extract, Haematococcus Pluvialis Extract, Dunaliella Salina Extract, Aphanizomenon Flos-Aquae Extract, Halidrys Siliquosa Extract, Diamond Powder, Pongamia Glabra Seed Oil, Hydrogenated Starch Hydrolysate, Citric Acid, Propylene Carbonate, Ethylhexylglycerin, Polymethylsilsesquioxane, Sodium Dehydroacetate, Polysilicone-11, Triethoxycaprylylsilane, Disteardimonium Hectorite, Dimethiconol, Sodium Chloride, Magnesium Sulfate, Benzoic Acid, Dehydroacetic Acid, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol, Iron Oxides (CI 77491), Titanium Dioxide (CI 77891).",https://www.sephora.com/product/reveal-concentrated-luminizing-drops-P411232?icid2=products%20grid:p411232:product
Algenist,Gentle Rejuvenating Cleanser,['A lathering facial wash that gently cleanses and removes makeup without drying skin.'],[],[],"-Alguronic Acid: Supports natural cell regeneration and elastin synthesis.,-Oat Amino Acids: Deeply cleanse without drying the skin.,-Witch Hazel: Removes impurities and refines the look of pores.,-Mixed Fruit Acid Complex: Supports natural cell turnover and renewal to refine skin texture.,,Water, Sodium Cocoyl Isethionate, Glyceryl Stearate SE, Stearic Acid, Cocamidopropyl Betaine, Cetyl Alcohol, Dimethicone PEG-8 Meadowfoamate, Hamamelis Virginiana Water (Hamamelis Virginiana (Witch Hazel) Water), Algae Exopolysaccharides, Tocopheryl Acetate, Sodium Lauroyl Oat Amino Acids, Camellia Sinensis Leaf Extract, Pyrus Malus Fruit Extract (Pyrus Malus (Apple) Fruit Extract), Citrus Medica Limonum Fruit Extract (Citrus Medica Limonum (Lemon) Fruit Extract), Citrus Aurantium Dulcis Fruit Extract (Citrus Aurantium Dulcis (Orange) Fruit Extract), Saccharum Officinarum Extract (Saccharum Officinarum (Sugar Cane) Extract), Arctostaphylos Uva Ursi Leaf Extract, Glycyrrhiza Glabra Root Extract (Glycyrrhiza Glabra (Licorice) Root Extract), Jojoba Alcohol, Potassium Jojobate, Glycerin, Lauryl Lactyl Lactate, Butylene Glycol, Benzoic Acid, Phenoxyethanol, Caprylyl Glycol, Hexylene Glycol, Sodium Chloride, Xanthan Gum, Ethylhexylglycerin.",https://www.sephora.com/product/gentle-rejuvenating-cleanser-P296413?icid2=products%20grid:p296413:product
Algenist,The Firming Collection,A trio to visibly restore firmness and elasticity while creating more radiant younger-looking skin over time.,[],[],"-Alguronic Acid: Supports natural cell regeneration for brighter, smoother, younger-looking skin.,,Gentle Rejuvenating Cleanser:,-Oat Amino Acids and Witch Hazel: Help to deeply cleanse the skin and remove impurities for smoother, radiant, and younger-looking skin.,,Water, Sodium Cocoyl Isethionate, Glyceryl Stearate SE, Stearic Acid, Cocamidopropyl Betaine, Cetyl Alcohol, Dimethicone PEG-8 Meadowfoamate, Hamamelis Virginiana Water (Hamamelis Virginiana (Witch Hazel) Water), Algae Exopolysaccharides, Tocopheryl Acetate, Sodium Lauroyl Oat Amino Acids, Camellia Sinensis Leaf Extract, Pyrus Malus Fruit Extract (Pyrus Malus (Apple) Fruit Extract), Citrus Medica Limonum Fruit Extract (Citrus Medica Limonum (Lemon) Fruit Extract), Citrus Aurantium Dulcis Fruit Extract (Citrus Aurantium Dulcis (Orange) Fruit Extract), Saccharum Officinarum Extract (Saccharum Officinarum (Sugar Cane) Extract), Arctostaphylos Uva Ursi Leaf Extract, Glycyrrhiza Glabra Root Extract (Glycyrrhiza Glabra (Licorice) Root Extract), Jojoba Alcohol, Potassium Jojobate, Glycerin, Lauryl Lactyl Lactate, Butylene Glycol, Benzoic Acid, Phenoxyethanol, Caprylyl Glycol, Hexylene Glycol, Sodium Chloride, Xanthan Gum, Ethylhexylglycerin.,,Retinol Firming & Lifting Serum:,-Retinol: Supports natural skin cell turnover.,,Water, Dimethicone, Glycerin, Butylene Glycol, Dimethicone Crosspolymer, Pentylene Glycol, Polymethyl Methacrylate, Algae Exopolysaccharides, Retinol, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Ceramide 3, Acetyl Dipeptide-1 Cetyl Ester, Glycine Soja (Soybean) Seed Extract, Squalane, Sodium PCA, Caprylyl Glycol, Polysorbate 60, Dipotassium Glycyrrhizate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Caprylic/Capric Triglyceride, Polysorbate 20, Dimethicone PEG-10/15 Crosspolymer, Sorbitan Laurate, Cetyl Palmitate, Hydroxyethylcellulose, Whey Protein, Carbomer, Lactic Acid, Sorbitan Isostearate, Lactose, Disodium EDTA, Trideceth-6 Phosphate, Sodium Hydroxide, Chlorphenesin, Phenoxyethanol, Fragrance (Parfum), Mica, CI77891.,,Firming & Lifting Cream:,-ProPeptide3: Strengthens and repairs skin.,,Water, Butylene Glycol, Dimethicone, C12-15 Alkyl Benzoate, Isohexadecane, Glycerin, Cetearyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, Persea Gratissima (Avocado) Oil, Algae Exopolysaccharides, Panax Ginseng Root Extract, Camellia Sinensis Leaf Extract, Prunus Amygdalus Dulcis (Sweet Almond) Seed Extract, Pisum Sativum (Pea) Extract, Olea Europaea (Olive) Fruit Oil, Tripeptide-1, Acetyl Tetrapeptide-9, Acetyl Dipeptide-1 Cetyl Ester, Hydrolyzed Soy Protein, Hydrolyzed Wheat Protein, Tocopheryl Acetate, Phospholipids, Phytosterols, Ethylhexylglycerin, Sodium Polyacrylate, Cetearyl Glucoside, Sorbitan Laurate, Dextran, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Dimethicone/PEG-10/15 Crosspolymer, Hydroxyethylcellulose, Aminomethyl Propanol, Disodium EDTA, Phenoxyethanol, Caprylyl Glycol, Hexylene Glycol, Chlorphenesin, Fragrance.",https://www.sephora.com/product/the-firming-collection-P383039?icid2=products%20grid:p383039:product
Algenist,SPLASH Absolute Hydration Replenishing Emulsion,An ultra-hydrating water-gel emulsion combining alguronic acid and algalyte complex to help restore hydration and balance skin moisture.,['- Dryness- Fine lines/wrinkles- Uneven texture'], SPLASH Absolute Hydration Replenishing Emulsion features algalyte complex—containing a red microalgae polysaccharide and skin-energizing electrolytes—which works in synergy with alguronic acid to boost hydration reinvigorate your skin and visibly improve the appearance of dry lines and wrinkles. Skin is deeply hydrated for a soft supple luminous and more youthful-looking appearance. ,"['Water, Dicaprylyl Carbonate, Glycerin, Cetearyl Alcohol, Sea Water (Maris Aqua), Butylene Glycol, Sorbitan Olivate, Dimethicone, Algae Exopolysaccharides, Rhizobian Gum, Enteromorpha Compressa Extract, Iris Florentina Root Extract, Citrullus Lanatus (Watermelon) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Beta-Glucan, Tocopherol, Magnesium Aspartate, Zinc Gluconate, Copper Gluconate, Adenosine, Porphyridium Cruentum Extract, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Cetearyl Olivate, Propanediol, Disodium EDTA, Sorbitan Isostearate, Disodium EDTA-Copper, Sodium Lactate, Polysorbate 60, Sodium PCA, 1,2-Hexanediol, Potassium Sorbate, Sodium Benzoate, Caprylyl Glycol, Chlorphenesin, Phenoxyethanol, Fragrance (Parfum), Benzyl Benzoate, Hexyl Cinnamal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Butylphenyl Methylpropional, Hydroxycitronellal.']",https://www.sephora.com/product/splash-absolute-hydration-replenishing-emulsion-P407334?icid2=products%20grid:p407334:product
Algenist,SPLASH Absolute Hydration Replenishing Gel Moisturizer,['An ultra-hydrating moisturizer combining alguronic acid and algalyte complex to instantly penetrate the skin’s surface and boost hydration.'],['- Dryness- Fine lines/wrinkles- Uneven texture'], SPLASH Absolute Hydration Replenishing Gel Moisturizer features algalyte complex—containing a red microalgae polysaccharide and skin-energizing electrolytes—which works in synergy with alguronic acid to help restore hydration levels balance skin moisture and improve the appearance of thin dehydrated skin. Skin is deeply hydrated for a soft supple luminous and more youthful-looking appearance. ,"['Water, Dimethicone, Butylene Glycol, Glycerin, Bis-PEG-12 Dimethicone, Sea Water (Maris Aqua), PEG-10 Dimethicone Crosspolymer, PEG-9 Polydimethylsiloxyethyl Dimethicone, Phenoxyethanol, Algae Exopolysaccharides, Porphyridium Cruentum Extract, Enteromorpha Compressa Extract, Algae Extract, Rhizobian Gum, Alteromonas Ferment Filtrate, Citrullus Lanatus (Watermelon) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Sorbitol, Adenosine, Citric Acid, Chondrus Crispus Extract, Disodium EDTA-Copper, Sodium Lactate, Sodium PCA, Sodium Chloride, Propanediol, Potassium Sorbate, Sodium Benzoate, Fragrance (Parfum), Hexyl Cinnamal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Butylphenyl Methylpropional, Benzyl Benzoate.']",https://www.sephora.com/product/splash-absolute-hydration-replenishing-gel-moisturizer-P407332?icid2=products%20grid:p407332:product
